cardname,cardq,cardid,cardrarity,cardcondition,card_edition,cardset,cardcode
The Flute of Summoning Dragon,3,43973174,Common,M,Unlimited,Duelist Pack: Kaiba,DPKB-EN030
The Flute of Summoning Dragon,3,43973174,Common,M,Unlimited,Structure Deck: Dragons Collide,SDDC-EN027
The Flute of Summoning Kuriboh,3,20065322,Common,M,Unlimited,Duel Terminal 4,DT04-EN046
The Flute of Summoning Kuriboh,3,20065322,Common,M,Unlimited,Ra Yellow Mega Pack,RYMP-EN022
The Forceful Checkpoint,3,94861297,Common,M,Unlimited,Speed Duel Decks: Twisted Nightmares,SS05-ENA30
The Forces of Darkness,3,29826127,Common,M,Unlimited,Structure Deck: Gates of the Underworld,SDGU-EN032
The Forces of Darkness,3,29826127,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN254
The Forces of Darkness,3,29826127,Common,M,Unlimited,Dark Revelation Volume 4,DR04-EN111
The Forces of Darkness,3,29826127,Common,M,Unlimited,Elemental Energy,EEN-EN051
The Forgiving Maiden,3,84080939,Common,M,Unlimited,Dark Beginning 1,DB1-EN239
The Fountain in the Sky,3,92223641,Common,M,Unlimited,Structure Deck: Lost Sanctuary,SDLS-EN032
The Gates of Dark World,3,33017655,Common,M,Unlimited,Structure Deck: Gates of the Underworld,SDGU-EN023
The Gift of Greed,3,5915629,Common,M,Unlimited,Tactical Evolution,TAEV-EN079
The Golden Apples,3,42671151,Common,M,Unlimited,Legendary Duelists,LEDU-EN050
The Golden Apples,3,42671151,Common,M,Unlimited,Egyptian God Deck: Slifer the Sky Dragon,EGS1-EN037
The Grand Jupiter,3,16255173,Common,M,Unlimited,Dragons of Legend: The Complete Series,DLCS-EN104
The Graveyard in the Fourth Dimension,3,88089103,Common,M,Unlimited,Structure Deck: Dragon's Roar,SD1-EN020
The Graveyard in the Fourth Dimension,3,88089103,Common,M,Unlimited,Dark Revelation Volume 3,DR3-EN044
The Graveyard in the Fourth Dimension,3,88089103,Common,M,Unlimited,Soul of the Duelist,SOD-EN044
The Great Emperor Penguin,3,6836211,Common,M,Unlimited,Generation Force,GENF-EN037
The Gross Ghost of Fled Dreams,3,68049471,Common,M,Unlimited,Speed Duel Decks: Twisted Nightmares,SS05-ENA06
The Gross Ghost of Fled Dreams,3,68049471,Common,M,Unlimited,Dark Beginning 1,DB1-EN247
The Huge Revolution is Over,3,99188141,Common,M,Unlimited,Order of Chaos,ORCS-EN078
The Huge Revolution is Over,3,99188141,Common,M,Unlimited,Structure Deck: Machine Reactor,SR03-EN038
The Humble Sentry,3,95642274,Common,M,Unlimited,Abyss Rising,ABYR-EN065
The Immortal Bushi,3,52035300,Common,M,Unlimited,Battle Pack 3: Monster League,BP03-EN036
The Immortal Bushi,3,52035300,Common,M,Unlimited,Phantom Darkness,PTDN-EN029
The Immortal Bushi,3,52035300,Common,M,Unlimited,Structure Deck: Samurai Warlords,SDWA-EN014
The Immortal of Thunder,3,84926738,Common,M,Unlimited,Dark Beginning 2,DB2-EN059
The Inexperienced Spy,3,81820689,Common,M,Unlimited,Starter Deck: Kaiba Evolution,SKE-030
The Inexperienced Spy,3,81820689,Common,M,Unlimited,Starter Deck: Kaiba,SDK-037
The Judgement Hand,3,28003512,Common,M,Unlimited,Tournament Pack 1,TP1-026
The Kaiju Files,3,11163040,Common,M,Unlimited,Shining Victories,SHVI-EN089
The Kaiju Files,3,11163040,Common,M,Unlimited,2017 Mega-Tin Mega Pack,MP17-EN048
The Kick Man,3,90407382,Common,M,Unlimited,Ancient Sanctuary,AST-012
The Kick Man,3,90407382,Common,M,Unlimited,Dark Revelation Volume 2,DR2-EN124
The Lady in Wight,3,40991587,Common,M,Unlimited,Light of Destruction,LODT-EN038
The Lady in Wight,3,40991587,Common,M,Unlimited,Gold Series: Haunted Mine,GLD5-EN022
The Lady in Wight,3,40991587,Common,M,Unlimited,OTS Tournament Pack 13,OP13-EN014
The Law of the Normal,3,66926224,Common,M,Unlimited,Dark Revelation Volume 2,DR2-EN207
The Law of the Normal,3,66926224,Common,M,Unlimited,Ancient Sanctuary,AST-094
The League of Uniform Nomenclature,3,55008284,Common,M,Unlimited,Dark Revelation Volume 4,DR04-EN115
The League of Uniform Nomenclature,3,55008284,Common,M,Unlimited,Elemental Energy,EEN-EN055
The Legendary Fisherman,3,3643300,Common,M,Unlimited,Speed Duel: Attack from the Deep,SBAD-EN023
The Legendary Fisherman,3,3643300,Common,M,Unlimited,Duelist Pack: Battle City,DPBC-EN028
The Legendary Fisherman,3,3643300,Common,M,Unlimited,Star Pack - Battle Royal,SP17-EN001
The Legendary Fisherman,3,3643300,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN024
The Legendary Fisherman,3,3643300,Common,M,Unlimited,Legendary Duelists,LEDU-EN019
The Legendary Fisherman II,3,19801646,Common,M,Unlimited,Legendary Duelists: Season 1,LDS1-EN026
The Legendary Fisherman III,3,44968687,Common,M,Unlimited,Star Pack - Battle Royal,SP17-EN028
The Legendary Fisherman III,3,44968687,Common,M,Unlimited,Legendary Duelists,LEDU-EN020
The Light - Hex-Sealed Fusion,3,15717011,Common,M,Unlimited,Legendary Collection 3: Yugi's World,LCYW-EN262
The Light - Hex-Sealed Fusion,3,15717011,Common,M,Unlimited,Dark Revelation Volume 3,DR3-EN147
The Light - Hex-Sealed Fusion,3,15717011,Common,M,Unlimited,Structure Deck: Cyber Dragon Revolution,SDCR-EN017
The Light - Hex-Sealed Fusion,3,15717011,Common,M,Unlimited,Flaming Eternity,FET-EN027
The Mask of Remnants,3,22610082,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN119
The Masked Beast,3,49064413,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN116
The Melody of Awakening Dragon,3,48800175,Common,M,Unlimited,OTS Tournament Pack 2,OP02-EN024
The Melody of Awakening Dragon,3,48800175,Common,M,Unlimited,Legendary Duelists: White Dragon Abyss,LED3-EN009
The Monarchs Awaken,3,26822796,Common,M,Unlimited,2014 Mega-Tin Mega Pack,MP14-EN236
The Monarchs Awaken,3,26822796,Common,M,Unlimited,Structure Deck: Emperor of Darkness,SR01-EN037
The Monarchs Awaken,3,26822796,Common,M,Unlimited,Legacy of the Valiant,LVAL-EN077
The Monarchs Erupt,3,48716527,Common,M,Unlimited,Structure Deck: Emperor of Darkness,SR01-EN038
The Monarchs Stormforth,3,79844764,Common,M,Unlimited,Duelist Alliance,DUEA-EN066
The Monarchs Stormforth,3,79844764,Common,M,Unlimited,Astral Pack 6,AP06-EN025
The Monarchs Stormforth,3,79844764,Common,M,Unlimited,Structure Deck: Emperor of Darkness,SR01-EN027
The Monarchs Stormforth,3,79844764,Common,M,Unlimited,2015 Mega-Tin Mega Pack,MP15-EN109
The Monarchs Stormforth,3,79844764,Common,M,Unlimited,Egyptian God Deck: Obelisk the Tormentor,EGO1-EN032
The Nordic Lights,3,50433147,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENB13
The Nordic Lights,3,50433147,Common,M,Unlimited,Legendary Collection 5D's,LC5D-EN195
The Paths of Destiny,3,50470982,Common,M,Unlimited,Power of the Duelist,POTD-EN052
The Phantom Knights of Ancient Cloak,3,90432163,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC01
The Phantom Knights of Ancient Cloak,3,90432163,Common,M,Unlimited,OTS Tournament Pack 14,OP14-EN017
The Phantom Knights of Cloven Helm,3,99315585,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC04
The Phantom Knights of Cursed Javelin,3,12219047,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC32
The Phantom Knights of Dark Gauntlets,3,24212820,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC26
The Phantom Knights of Fragile Armor,3,36704180,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC05
The Phantom Knights of Lost Vambrace,3,36247316,Common,M,Unlimited,Maximum Crisis,MACR-EN066
The Phantom Knights of Lost Vambrace,3,36247316,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC28
The Phantom Knights of Lost Vambrace,3,36247316,Common,M,Unlimited,2018 Mega-Tin Mega Pack,MP18-EN021
The Phantom Knights of Ragged Gloves,3,63821877,Common,M,Unlimited,Wing Raiders,WIRA-EN003
The Phantom Knights of Ragged Gloves,3,63821877,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC03
The Phantom Knights of Shade Brigandine,3,98827725,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC25
The Phantom Knights of Shade Brigandine,3,98827725,Common,M,Unlimited,OTS Tournament Pack 14,OP14-EN025
The Phantom Knights of Shadow Veil,3,77462146,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC24
The Phantom Knights of Shadow Veil,3,77462146,Common,M,Unlimited,The New Challengers,NECH-EN072
The Phantom Knights of Shadow Veil,3,77462146,Shatterfoil Rare,M,Unlimited,Star Pack ARC-V,SP15-EN048
The Phantom Knights of Shadow Veil,3,77462146,Common,M,Unlimited,Wing Raiders,WIRA-EN012
The Phantom Knights of Shadow Veil,3,77462146,Common,M,Unlimited,2015 Mega-Tin Mega Pack,MP15-EN181
The Phantom Knights of Silent Boots,3,36426778,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC02
The Phantom Knights of Stained Greaves,3,88544390,Common,M,Unlimited,Phantom Rage,PHRA-EN002
The Phantom Knights of Tomb Shield,3,51606429,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC27
The Phantom Knights of Wrong Magnetring,3,62645025,Common,M,Unlimited,Maximum Crisis,MACR-EN067
The Phantom Knights of Wrong Magnetring,3,62645025,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC29
The Phantom Knights of Wrong Magnetring,3,62645025,Common,M,Unlimited,2018 Mega-Tin Mega Pack,MP18-EN022
The Phantom Knights' Rank-Up-Magic Launch,3,3298689,Common,M,Unlimited,OTS Tournament Pack 14,OP14-EN021
The Phantom Knights' Rank-Up-Magic Launch,3,3298689,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC13
The Portrait's Secret,3,32541773,Common,M,Unlimited,Dark Beginning 1,DB1-EN246
The Prime Monarch,3,54241725,Common,M,Unlimited,Structure Deck: Emperor of Darkness,SR01-EN034
The Puppet Magic of Dark Ruler,3,40703393,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN192
The Puppet Magic of Dark Ruler,3,40703393,Common,M,Unlimited,Dark Beginning 2,DB2-EN134
The Reliable Guardian,3,16430187,Common,M,Unlimited,Starter Deck: Joey,SDJ-033
The Reliable Guardian,3,16430187,Common,M,Unlimited,Dark Beginning 1,DB1-EN028
The Reliable Guardian,3,16430187,Common,M,Unlimited,Starter Deck: Yugi Evolution,SYE-034
The Resolute Meklord Army,3,59371387,Common,M,Unlimited,Legendary Duelists: Rage of Ra,LED7-EN050
The Resolute Meklord Army,3,59371387,Common,M,Unlimited,Extreme Victory,EXVC-EN051
The Resolute Meklord Army,3,59371387,Common,M,Unlimited,Legendary Collection 5D's,LC5D-EN171
The Return to the Normal,3,56001930,Common,M,Unlimited,2020 Tin of Lost Memories Mega Pack,MP20-EN136
The Return to the Normal,3,56001930,Common,M,Unlimited,Rising Rampage,RIRA-EN075
The Revenge of the Normal,3,17509503,Common,M,Unlimited,Soul Fusion,SOFU-EN079
The Revenge of the Normal,3,17509503,Common,M,Unlimited,2019 Gold Sarcophagus Tin Mega Pack,MP19-EN214
The Rock Spirit,3,76305638,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN029
The Rock Spirit,3,76305638,Common,M,Unlimited,Dark Beginning 2,DB2-EN007
The Sanctuary in the Sky,3,56433456,Common,M,Unlimited,Dark Revelation Volume 2,DR2-EN154
The Sanctuary in the Sky,3,56433456,Common,M,Unlimited,Structure Deck: Lost Sanctuary,SDLS-EN027
The Sanctuary in the Sky,3,56433456,Common,M,Unlimited,Structure Deck: Wave of Light,SR05-EN026
The Second Sarcophagus,3,4081094,Common,M,Unlimited,Dark Revelation Volume 2,DR2-EN213
The Second Sarcophagus,3,4081094,Common,M,Unlimited,Ancient Sanctuary,AST-100
The Secret of the Bandit,3,99351431,Common,M,Unlimited,Dark Beginning 2,DB2-EN194
The Shadow Who Controls the Dark,3,63125616,Common,M,Unlimited,Speed Duel Decks: Twisted Nightmares,SS05-ENA09
The Shallow Grave,3,43434803,Common,M,Unlimited,Speed Duel: Arena of Lost Souls,SBLS-EN039
The Shallow Grave,3,43434803,Common,M,Unlimited,Duel Terminal 3,DT03-EN091
The Shallow Grave,3,43434803,Common,M,Unlimited,Structure Deck: Rise of the Dragon Lords,SDRL-EN023
The Shallow Grave,3,43434803,Common,M,Unlimited,Dark Beginning 1,DB1-EN090
The Six Samurai - Irou,3,27782503,Common,M,Unlimited,Gold Series 2009,GLD2-EN022
The Six Samurai - Irou,3,27782503,Common,M,Unlimited,Strike of Neos,STON-EN012
The Six Samurai - Irou,3,27782503,Common,M,Unlimited,Structure Deck: Samurai Warlords,SDWA-EN008
The Six Samurai - Irou,3,27782503,Common,M,Unlimited,Legendary Collection 2,LCGX-EN232
The Six Samurai - Kamon,3,90397998,Common,M,Unlimited,Gold Series 2009,GLD2-EN018
The Six Samurai - Kamon,3,90397998,Common,M,Unlimited,Strike of Neos,STON-EN008
The Six Samurai - Kamon,3,90397998,Common,M,Unlimited,Structure Deck: Samurai Warlords,SDWA-EN007
The Six Samurai - Kamon,3,90397998,Common,M,Unlimited,Legendary Collection 2,LCGX-EN228
The Six Samurai - Nisashi,3,31904181,Common,M,Unlimited,Gold Series 2009,GLD2-EN020
The Six Samurai - Nisashi,3,31904181,Common,M,Unlimited,Strike of Neos,STON-EN010
The Six Samurai - Nisashi,3,31904181,Common,M,Unlimited,Structure Deck: Samurai Warlords,SDWA-EN005
The Six Samurai - Nisashi,3,31904181,Common,M,Unlimited,Legendary Collection 2,LCGX-EN230
The Six Samurai - Yaichi,3,64398890,Common,M,Unlimited,Gold Series 2009,GLD2-EN017
The Six Samurai - Yaichi,3,64398890,Common,M,Unlimited,Strike of Neos,STON-EN007
The Six Samurai - Yaichi,3,64398890,Common,M,Unlimited,Structure Deck: Samurai Warlords,SDWA-EN006
The Six Samurai - Yaichi,3,64398890,Common,M,Unlimited,Legendary Collection 2,LCGX-EN227
The Six Samurai - Yariza,3,69025477,Common,M,Unlimited,Gold Series 2009,GLD2-EN019
The Six Samurai - Yariza,3,69025477,Common,M,Unlimited,Strike of Neos,STON-EN009
The Six Samurai - Yariza,3,69025477,Common,M,Unlimited,Structure Deck: Samurai Warlords,SDWA-EN003
The Six Samurai - Yariza,3,69025477,Common,M,Unlimited,Legendary Collection 2,LCGX-EN229
The Six Samurai - Zanji,3,95519486,Common,M,Unlimited,Gold Series 2009,GLD2-EN021
The Six Samurai - Zanji,3,95519486,Common,M,Unlimited,Strike of Neos,STON-EN011
The Six Samurai - Zanji,3,95519486,Common,M,Unlimited,Structure Deck: Samurai Warlords,SDWA-EN004
The Six Samurai - Zanji,3,95519486,Common,M,Unlimited,Legendary Collection 2,LCGX-EN231
The Snake Hair,3,29491031,Common,M,Unlimited,Speed Duel: Arena of Lost Souls,SBLS-EN026
The Snake Hair,3,29491031,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN185
The Spell Absorbing Life,3,99517131,Common,M,Unlimited,Magician's Force,MFC-104
The Spell Absorbing Life,3,99517131,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN159
The Statue of Easter Island,3,10262698,Common,M,Unlimited,Dark Beginning 2,DB2-EN088
The Statue of Easter Island,3,10262698,Common,M,Unlimited,Tournament Pack 1,TP1-019
The Stern Mystic,3,87557188,Common,M,Unlimited,Starter Deck: Yugi,SDY-033
The Stern Mystic,3,87557188,Common,M,Unlimited,Speed Duel Decks: Destiny Masters,SS01-ENA06
The Suppression Pluto,3,24413299,Common,M,Unlimited,Dragons of Legend: The Complete Series,DLCS-EN106
The Thing in the Crater,3,78243409,Common,M,Unlimited,Dark Revelation Volume 2,DR2-EN064
The Third Sarcophagus,3,78697395,Common,M,Unlimited,Dark Revelation Volume 2,DR2-EN212
The Third Sarcophagus,3,78697395,Common,M,Unlimited,Ancient Sanctuary,AST-099
The Transmigration Prophecy,3,46652477,Common,M,Unlimited,Structure Deck: Soulburner,SDSB-EN035
The Transmigration Prophecy,3,46652477,Common,M,Unlimited,Structure Deck: Gates of the Underworld,SDGU-EN037
The Tricky,3,14778250,Common,M,Unlimited,Legendary Collection 3: Yugi's World,LCYW-EN043
The Tricky,3,14778250,Common,M,Unlimited,Battle Pack 2: War of the Giants,BP02-EN069
The Tricky,3,14778250,Common,M,Unlimited,Battle Pack: Epic Dawn,BP01-EN135
The Tricky,3,14778250,Common,M,Unlimited,Duel Terminal 5,DT05-EN055
The Tricky,3,14778250,Common,M,Unlimited,King of Games: Yugi's Legendary Decks,YGLD-ENC12
The Tricky,3,14778250,Common,M,Unlimited,Starter Deck: Yugi Reloaded,YSYR-EN024
The Tricky,3,14778250,Common,M,Unlimited,Legendary Decks II,LDK2-ENY15
The Tripper Mercury,3,3912064,Common,M,Unlimited,Dragons of Legend: The Complete Series,DLCS-EN102
The Trojan Horse,3,38479725,Common,M,Unlimited,Dark Revelation Volume 3,DR3-EN029
The Trojan Horse,3,38479725,Common,M,Unlimited,Starter Deck 2006,YSD-EN017
The Trojan Horse,3,38479725,Common,M,Unlimited,Soul of the Duelist,SOD-EN029
The True Name,3,39913299,Common,M,Unlimited,Egyptian God Deck: Slifer the Sky Dragon,EGS1-EN030
The Unhappy Girl,3,27618634,Common,M,Unlimited,Ancient Sanctuary,AST-010
The Unhappy Girl,3,27618634,Common,M,Unlimited,Dark Revelation Volume 2,DR2-EN122
The Unhappy Maiden,3,51275027,Common,M,Unlimited,Dark Beginning 2,DB2-EN079
The Warrior Returning Alive,3,95281259,Common,M,Unlimited,5D's Starter Deck 2009,5DS2-EN025
The Warrior Returning Alive,3,95281259,Common,M,Unlimited,Starter Deck: Duelist Toolbox,5DS3-EN023
The Warrior Returning Alive,3,95281259,Common,M,Unlimited,Structure Deck: HERO Strike,SDHS-EN033
The Warrior Returning Alive,3,95281259,Common,M,Unlimited,Dark Beginning 2,DB2-EN149
The Warrior Returning Alive,3,95281259,Common,M,Unlimited,Structure Deck: Rise of the True Dragons,SR02-EN032
The Warrior Returning Alive,3,95281259,Common,M,Unlimited,Demo Pack,DEM1-EN015
The Warrior Returning Alive,3,95281259,Common,M,Unlimited,Starter Deck: Dawn of the Xyz,YS11-EN027
The Warrior Returning Alive,3,95281259,Common,M,Unlimited,Duelist Pack 1: Jaden Yuki,DP1-EN016
The Warrior Returning Alive,3,95281259,Common,M,Unlimited,Super Starter: V for Victory,YS13-EN030
The Warrior Returning Alive,3,95281259,Common,M,Unlimited,Starter Deck 2006,YSD-EN028
The Warrior Returning Alive,3,95281259,Common,M,Unlimited,Battle Pack 3: Monster League,BP03-EN140
The Warrior Returning Alive,3,95281259,Common,M,Unlimited,Structure Deck: Samurai Warlords,SDWA-EN026
The Warrior Returning Alive,3,95281259,Common,M,Unlimited,Structure Deck: Warrior's Triumph,SD5-EN025
The Warrior Returning Alive,3,95281259,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN161
The Warrior Returning Alive,3,95281259,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN067
The Warrior Returning Alive,3,95281259,Common,M,Unlimited,Structure Deck: Synchron Extreme,SDSE-EN029
The Warrior Returning Alive,3,95281259,Common,M,Unlimited,5D's 2008 Starter Deck,5DS1-EN023
The White Stone of Ancients,3,71039903,Common,M,Unlimited,Legendary Decks II,LDK2-ENK05
The White Stone of Legend,3,79814787,Common,M,Unlimited,Structure Deck: Saga of Blue-Eyes White Dragon,SDBE-EN013
The White Stone of Legend,3,79814787,Common,M,Unlimited,Structure Deck: Dragons Collide,SDDC-EN006
The White Stone of Legend,3,79814787,Common,M,Unlimited,Legendary Decks II,LDK2-ENK04
The White Stone of Legend,3,79814787,Common,M,Unlimited,OTS Tournament Pack 1,OP01-EN017
The White Stone of Legend,3,79814787,Common,M,Unlimited,Legendary Duelists: White Dragon Abyss,LED3-EN007
The White Stone of Legend,3,79814787,Common,M,Unlimited,Legendary Duelists: Season 2,LDS2-EN004
The White Stone of Legend,3,79814787,Common,M,Unlimited,Crossroads of Chaos,CSOC-EN035
The Wicked Worm Beast,3,6285791,Common,M,Unlimited,Starter Deck: Kaiba,SDK-004
The Wicked Worm Beast,3,6285791,Common,M,Unlimited,Dark Beginning 2,DB2-EN090
The Wicked Worm Beast,3,6285791,Common,M,Unlimited,Gold Series 4: Pyramids Edition,GLD4-EN003
The World Legacy,3,92562411,Common,M,Unlimited,Chaos Impact,CHIM-EN061
Theban Nightmare,3,51838385,Common,M,Unlimited,Starter Deck: Dark Legion,YS15-ENL11
Theban Nightmare,3,51838385,Common,M,Unlimited,Speed Duel: Attack from the Deep,SBAD-EN038
Theban Nightmare,3,51838385,Common,M,Unlimited,Battle Pack: Epic Dawn,BP01-EN134
Theban Nightmare,3,51838385,Common,M,Unlimited,Champion Pack 6,CP06-EN014
Thestalos the Firestorm Monarch,3,26205777,Common,M,Unlimited,Gold Series 2009,GLD2-EN008
Thestalos the Firestorm Monarch,3,26205777,Common,M,Unlimited,Structure Deck: Blaze of Destruction,SD3-EN011
Thestalos the Firestorm Monarch,3,26205777,Common,M,Unlimited,Structure Deck: Emperor of Darkness,SR01-EN008
"Thor, Lord of the Aesir",3,30604579,Common,M,Unlimited,Star Pack 2014,SP14-EN048
"Thor, Lord of the Aesir",3,30604579,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENB30
Thorn of Malice,3,65079854,Common,M,Unlimited,Legendary Duelists: Season 2,LDS2-EN117
Thorn of Malice,3,65079854,Common,M,Unlimited,Raging Battle,RGBT-EN047
Thorn of Malice,3,65079854,Common,M,Unlimited,Legendary Collection 5D's,LC5D-EN103
Thousand Dragon,3,41462083,Common,M,Unlimited,Dark Beginning 2,DB2-EN045
Thousand Dragon,3,41462083,Common,M,Unlimited,Speed Duel Decks: Duelists of Tomorrow,SS02-ENB21
Thousand Dragon,3,41462083,Common,M,Unlimited,Starter Deck: Joey,SDJ-023
Thousand Dragon,3,41462083,Common,M,Unlimited,Retro Pack 1,RP01-EN049
Thousand Dragon,3,41462083,Common,M,Unlimited,Dark Legends,DLG1-EN050
Thousand Dragon,3,41462083,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN055
Thousand Energy,3,5703682,Common,M,Unlimited,Dark Revelation Volume 2,DR2-EN210
Thousand Knives,3,63391643,Common,M,Unlimited,Legendary Decks II,LDK2-ENY27
Thousand Knives,3,63391643,Common,M,Unlimited,Legendary Collection 3: Yugi's World,LCYW-EN067
